,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
3041,568781213651087361,negative,1.0,Flight Attendant Complaints,1.0,United,,CristineKao,,0,@united education of that staff is needed - he also turned away other first class cabin passengers with mileage plus.,,2015-02-20 06:36:23 -0800,"Chicago, IL",
10165,569512132494159872,negative,1.0,Cancelled Flight,0.6526,US Airways,,Harrycookiv,,0,@USAirways been on hold 2 hours for a Cancelled Flighted flight. I understand the delay. I don't understand you auto-reFlight Booking Problems me on TUESDAY. HELP!,"[39.52438256, -74.70144898]",2015-02-22 07:00:48 -0800,The Land of Twitter,Mountain Time (US & Canada)
3354,568503120130658305,negative,1.0,Customer Service Issue,0.6476,United,,bwood,,0,@united needs to pay for my car. I could have been on my flight if 4 help desks did not say it already left. Shame.,"[37.61907, -122.38607]",2015-02-19 12:11:20 -0800,San Diego,Pacific Time (US & Canada)
6037,568426007583170560,positive,0.6686,,,Southwest,,thirty_lives,,0,@SouthwestAir my birthday is during #DestinationDragons and im a huge fan- anyway I can get tickets?,,2015-02-19 07:04:55 -0800,ʞᴚoʎ   ʍǝu,Eastern Time (US & Canada)
2539,569115097198690305,negative,1.0,Lost Luggage,1.0,United,,lingley,,0,@United terrible illogical re-route after Cancelled Flightled connection. Then made me pay to check bag. Then lost bag. #ual,,2015-02-21 04:43:07 -0800,"ÜT: 42.706796,-71.210754",Quito
2807,568890017365561344,neutral,0.688,,0.0,United,,jeeden_1,,0,"@united uhuh.Group trying to get out of Nashville and into IAD today instead of tomorrow,why be preemptive though... https://t.co/yBv0xaowKv",,2015-02-20 13:48:44 -0800,"Purcellville, VA",
6139,568188595456118785,positive,1.0,,,Southwest,,kalenski,,0,@SouthwestAir Whoa. Thanks and that's what I wanted to hear! Early flight coming up. Thanks for the reply.,,2015-02-18 15:21:32 -0800,Denver,Mountain Time (US & Canada)
3074,568731785019990017,neutral,0.6875,,0.0,United,,meredithstille,,0,@united lets see of we can do this today! Hoping for an on-time dept #dullestostatecollege #runningonthreehoursofsleep #delayedovernight,,2015-02-20 03:19:58 -0800,New Jersey,Eastern Time (US & Canada)
3751,568153151636766721,negative,1.0,Flight Booking Problems,0.6606,United,,herestorian,,0,"@united Flight was overbooked! Was offered voucher to wait &amp; take another flight. Gate agent switched me over, retracted voucher offer.",,2015-02-18 13:00:41 -0800,,
11425,568126621611372545,negative,1.0,Flight Attendant Complaints,0.6867,US Airways,,mscaitw,,0,"@USAirways the least comforting thing from your pilot after sitting on a stationary plane for 3 hours is ""I don't really know what happened""",,2015-02-18 11:15:16 -0800,,Eastern Time (US & Canada)
5653,568832907525152769,negative,1.0,Customer Service Issue,0.6735,Southwest,,noli528,,0,@SouthwestAir Flight to Nashville was Cancelled Flightled. How do we another flight? I've been trying to call &amp; cannot get a human,,2015-02-20 10:01:48 -0800,"Nashville, TN",Central Time (US & Canada)
5205,569259515398504449,negative,1.0,Customer Service Issue,1.0,Southwest,,duhhhLilah,,0,"@SouthwestAir change your hold music, going on hour 3 and i'm about to loose it",,2015-02-21 14:16:59 -0800,New Orleans,Central Time (US & Canada)
10145,569523293356630016,negative,1.0,Customer Service Issue,0.6204,US Airways,,dailylaurel,,0,@USAirways my option is to use twitter. Most of the people working for u have no clue what they do. they tell you to go to A4 but its b16,,2015-02-22 07:45:09 -0800,Bruxelle-Paris-Marseille-(BPM),Athens
10990,568634185155358720,positive,1.0,,,US Airways,,jdbwaffles,,0,@USAirways Exicted to be flying with y'all soon !!,,2015-02-19 20:52:09 -0800,,
9795,569662906842750976,positive,1.0,,,US Airways,,RockHardGurl,,0,@USAirways Another great flight #FunFlightAttendants. Thanks for showing my dad wonderful customer service. #flt635 #LAX #PHX #SundayFunday,,2015-02-22 16:59:55 -0800,,
6079,568276647885086720,neutral,0.6584,,0.0,Southwest,,tbuccheri,,0,"@SouthwestAir @tbuccheriFRNC3E. It takes 13.5 hours to fly from Chicago to Beijing on United, and 12 to fly from Vegas to Omaha on SW...",,2015-02-18 21:11:25 -0800,,Central Time (US & Canada)
5987,568444321113862145,positive,1.0,,,Southwest,,jjturlington,,0,@SouthwestAir @FortuneMagazine well deserved!,,2015-02-19 08:17:41 -0800,,
2251,569296585697464320,negative,1.0,Late Flight,0.657,United,,CoachMcRoberts,,1,@united 4595. We are now going back to the gate b/c of something overheating after sitting out here for 3+ hours.Love United but this stinks,,2015-02-21 16:44:17 -0800,"Oxford, MS",
14115,569664828911919104,negative,1.0,Customer Service Issue,1.0,American,,shacker56,,0,@AmericanAir OMG ANSWER YOUR PHONE I HAVE BEEN ON HOLD FOR 1.5 hours. Cancelled FlightED FLIGHTS SUCK,,2015-02-22 17:07:33 -0800,southeast,Central Time (US & Canada)
12410,570197193254170624,negative,1.0,Flight Booking Problems,0.7,American,,jhamby1,,0,@AmericanAir The flight is the wrong day. Confirm # USXLON. Departure on 5/21 should be 5/22 for 2 people,,2015-02-24 04:22:59 -0800,"Winston-Salem, NC",Eastern Time (US & Canada)
6188,568147443151454208,negative,0.6564,Customer Service Issue,0.6564,Southwest,,hiii_itsme,,0,@SouthwestAir if you guys fuck this up again  I will never forgive you,,2015-02-18 12:38:00 -0800,,Atlantic Time (Canada)
2023,569470053348823040,negative,1.0,Cancelled Flight,1.0,United,,DVERandy,,1,@united you Cancelled Flightled my flight without notification?,,2015-02-22 04:13:35 -0800,WDVE PITTSBURGH,
3755,568148294087479296,negative,1.0,Flight Booking Problems,0.6458,United,,froyomama,,0,"@united airlines claims to have a low fare guarantee, but they won't honor a lower fare that I found.",,2015-02-18 12:41:23 -0800,,Central Time (US & Canada)
1927,569516852805808129,negative,1.0,Customer Service Issue,0.6308,United,,KapuriaMd,,0,@united I have been given a connection with 2 overnight layovers. No vouchers. Last connection not even confirmed.,,2015-02-22 07:19:33 -0800,,
4924,569644456376340480,positive,0.6748,,,Southwest,,AuGres_MI,,0,@SouthwestAir Thanks.,"[42.58417604, -83.1064707]",2015-02-22 15:46:36 -0800,Back in the Mitten,
9325,569984789798899712,positive,1.0,,,US Airways,,FahadHassan,,0,@USAirways THANK YOU for resolving the issue. On direct flight to sfo from @united,,2015-02-23 14:18:58 -0800,Washington D.C.,Eastern Time (US & Canada)
3197,568603081274986496,negative,1.0,Customer Service Issue,1.0,United,,RobBogart,,0,@united thanks KP.  What's going on w/4840 tonight.  Bad update online and phone. Can't u give customers good info. Not waste their time?!,,2015-02-19 18:48:33 -0800,DC/SF/BFLO,
14401,569620850820956160,negative,1.0,Late Flight,1.0,American,,5amantha_marie,,0,@AmericanAir Worst airline ever. We have been stranded for 24 hours because of your 7 hour delay with flight 104 last night.,,2015-02-22 14:12:48 -0800,,Amsterdam
7852,569179937841815553,neutral,0.6581,,,Delta,,princessmarapao,,0,@JetBlue Will do.  I'll tell him you say hey.,,2015-02-21 09:00:46 -0800,"Virginia Beach, VA",Eastern Time (US & Canada)
10004,569580275182772225,negative,1.0,Cancelled Flight,1.0,US Airways,,MrRenevendez,,0,@USAirways care to elaborate on why CHA to DCA is Cancelled Flightled this evening?,,2015-02-22 11:31:34 -0800,Where you least need me to be,
14370,569626388610859008,negative,1.0,Customer Service Issue,0.6568,American,,dave_dcollins,,0,@AmericanAir I have been on hold 3 hours.  2 seconds of it with a rude agent.,,2015-02-22 14:34:48 -0800,,
5108,569340341956038657,negative,1.0,Cancelled Flight,1.0,Southwest,,AmyKeefe,,0,"@SouthwestAir flight to BOS Cancelled Flightled, no flights till TUESDAY, spent $1000 to get a flight through another airline + $170 for hotel. Refund",,2015-02-21 19:38:10 -0800,,
3934,567946616792952832,negative,1.0,Flight Attendant Complaints,0.6863,United,,CombatBarbie318,,0,@united  treats service members like crap never flying again with them #UnitedAirlines  @CNN,,2015-02-17 23:20:00 -0800,Wherever the Army sends me,Central Time (US & Canada)
9132,570185347453329409,neutral,1.0,,,US Airways,,ToxicLayge,,0,@USAirways I am a UK citizen. Is there a UK number I could try?,,2015-02-24 03:35:55 -0800,,London
11224,568398620686467072,neutral,1.0,,,US Airways,,NovaCat91,,0,@USAirways OK she is worried that something is wrong with the flight - #1870 - and should she consider flying earlier,,2015-02-19 05:16:06 -0800,"40.0587, -75.3659",Eastern Time (US & Canada)
2914,568832682269888512,positive,1.0,,,United,,traceyleffler,,0,@united of course not. The inflight crew was great!,,2015-02-20 10:00:54 -0800,"Boston, MA",Eastern Time (US & Canada)
10175,569506974930481153,negative,1.0,Cancelled Flight,1.0,US Airways,,jnuvola,,0,"@USAirways flight today Cancelled Flighted  in phl, dozens of other flights still going. On hold for 3hrs. I need to get to my job interview!!!",,2015-02-22 06:40:18 -0800,Philadelphia,Eastern Time (US & Canada)
7435,569607909501472769,negative,0.6932,Late Flight,0.6932,Delta,,Ketzirah,,0,@JetBlue where is it coming from? I thought Tampa?,,2015-02-22 13:21:23 -0800,"Washington, DC",Eastern Time (US & Canada)
7757,569273785553178624,negative,1.0,Late Flight,0.6689,Delta,,jsgerson,,0,"@JetBlue Hey Jetblue, you stranded an entire plane that was supposed to go to JFK and we are getting restless.  Need better communication!",,2015-02-21 15:13:41 -0800,,
3063,568755759670022147,negative,0.6734,Flight Attendant Complaints,0.3573,United,,meredithstille,,0,@united can u get the crew member that we are waiting on? We were told 40 minutes ago they landed here and they are still not to our gate.,,2015-02-20 04:55:14 -0800,New Jersey,Eastern Time (US & Canada)
13104,569939736782962688,negative,1.0,Customer Service Issue,1.0,American,,flemmingerin,,0,@AmericanAir Also do you have any way to speak to someone on the phone? Your 1-800 # has been hanging up on me all day.,,2015-02-23 11:19:56 -0800,San Diego,
6698,567729904788054017,negative,1.0,Customer Service Issue,1.0,Southwest,,eguroff,,0,"@SouthwestAir have you considered adding the ""we'll call you back when we have someone free"" feature to your support line?",,2015-02-17 08:58:51 -0800,"Nashville, TN",Central Time (US & Canada)
8524,568192660923666433,negative,0.6522,Late Flight,0.3579,Delta,,JunkyardFiegs,,0,@JetBlue Whoa! No tag and you still saw my tweet. Flight 105 JFK to Chicago. Trying to get home to see my little brother wrestle!,"[40.64520088, -73.77587636]",2015-02-18 15:37:41 -0800,,Central Time (US & Canada)
5528,568923827788505088,negative,1.0,Late Flight,1.0,Southwest,,bodoughty,,0,@SouthwestAir here we go again. Delayed in Chicago why offer the 630 flight if you never intend to fly it,,2015-02-20 16:03:05 -0800,,
270,568920614716600320,neutral,0.6803,,,Virgin America,,Kevin_E_Park,,0,@VirginAmerica way to take advantage of #MayweatherPacquiao :),,2015-02-20 15:50:19 -0800,,Pacific Time (US & Canada)
8412,568411980542775296,positive,1.0,,,Delta,,AirlineAdviser,,0,@JetBlue #Bluemanity @AirlineAdviser loves this. Have a great time flying this,,2015-02-19 06:09:11 -0800,,
14442,569615855505387520,negative,1.0,Flight Booking Problems,0.6961,American,,SouljaCoy,,0,"@AmericanAir how did my prime, ticketed seat get switched on AA 343?! Not sure what's going on here...",,2015-02-22 13:52:57 -0800,"Orange County, CA",Pacific Time (US & Canada)
10590,569154174929244162,negative,1.0,Late Flight,0.7072,US Airways,,ooglek,,0,"@USAirways flight 813 DCA to CLT stuck waiting on CLT ATC. Cmon #FAA Missing flt 826 CLT to MBJ, hope you can rebook me! 816?",,2015-02-21 07:18:24 -0800,"Falls Church, VA",Eastern Time (US & Canada)
9384,569960575792504833,neutral,1.0,,,US Airways,,AshMichelle831,,0,"@USAirways if I apply for ur credit card, do you automatically get the companion certificate or do I have to wait for it?",,2015-02-23 12:42:45 -0800,,Eastern Time (US & Canada)
643,570232533272567813,negative,1.0,Lost Luggage,1.0,United,,mortgagesbycoop,,0,@united what time? Who can I call. I need my skis. I will go to the airport and get them. No more faith in United.,,2015-02-24 06:43:24 -0800,New Jersey,
6218,568113383242911744,positive,1.0,,,Southwest,,jdaniels1974,,0,@SouthwestAir thanks for the follow up.  I appreciate it.,"[38.97681463, -76.50266928]",2015-02-18 10:22:40 -0800,,
8624,568101513605681152,negative,1.0,Flight Attendant Complaints,0.6437,Delta,,joshto,,0,@JetBlue Call was not made by the inflight crew. They in fact asked us why we didn't bring it on.,,2015-02-18 09:35:30 -0800,San Francisco,Pacific Time (US & Canada)
6186,568148009722073089,neutral,1.0,,,Southwest,,cj_deboer,,0,"@SouthwestAir Denver to Phoenix, I think we're finally getting ready to take off.",,2015-02-18 12:40:15 -0800,,
4910,569660698231308290,neutral,0.6926,,0.0,Southwest,,arteriesrus,,0,@SouthwestAir I have followed you. Awaiting your DM.,"[40.91509493, -81.4367726]",2015-02-22 16:51:08 -0800,Salt Lake City,Mountain Time (US & Canada)
3693,568184857538498560,negative,0.7171,Lost Luggage,0.7171,United,,Dayrean,,0,@united a report was filed with the airport police on 11th and 12th February-I have the police case number if required,,2015-02-18 15:06:41 -0800,,
11550,568022411783888896,negative,1.0,Cancelled Flight,1.0,US Airways,,RealcornerboyT,,0,@USAirways 5534. That's the flight I was placed on after original flight to Charlotte was Cancelled Flightled.  Now 5534 is on 1hr delay,,2015-02-18 04:21:10 -0800,Any Martin Luther St.,
8673,568042975856619520,negative,1.0,Customer Service Issue,1.0,Delta,,MerrickRealtor,,0,@JetBlue waited for 15 min then got disconnect,,2015-02-18 05:42:53 -0800,Merrick,America/New_York
4200,567781813326589952,positive,1.0,,,United,,jaypedde,,0,@united took this picture on Thursday. #awesome http://t.co/IVGpZSjtkW,,2015-02-17 12:25:07 -0800,"North Plainfield, NJ",
6970,569978537953902592,positive,1.0,,,Delta,,sixfortheroad,,0,"@JetBlue We had 2 great flights into and out of the Bahamas, even during the bad weather in the northeast, thanks for the great service!!!",,2015-02-23 13:54:07 -0800,,Atlantic Time (Canada)
12082,570297548726005761,negative,1.0,Cancelled Flight,0.6575,American,,jkordyback,,0,@AmericanAir I Cancelled Flighted my flight. I really don’t need this much trouble.,,2015-02-24 11:01:45 -0800,"North Saanich, BC",Pacific Time (US & Canada)
13313,569891440135794688,positive,1.0,,,American,,heatherjpitcher,,0,@AmericanAir Thank You! CC: @packermama1,,2015-02-23 08:08:02 -0800,,Quito
11448,568108522313015296,negative,0.6768,Flight Booking Problems,0.3434,US Airways,,LayneHillesland,,0,@USAirways There isn't a ticket number...the transaction is still pending.,,2015-02-18 10:03:21 -0800,,
12211,570262112477401088,negative,1.0,Cancelled Flight,1.0,American,,lpalumbo,,0,"@AmericanAir why did flight 1636 get Cancelled Flightled? Waiting for a rep to rebook, but wondering if there will be other issues getting out.",,2015-02-24 08:40:57 -0800,Boston,Eastern Time (US & Canada)
5025,569521838625312769,negative,1.0,Late Flight,0.3729,Southwest,,gotomaio,,0,"@SouthwestAir @AARP @JimCramer 75yo mom says, ""Hire more staff to accommodate your audience"" You could learn lots from her. She's off to FL",,2015-02-22 07:39:22 -0800,,Quito
2166,569332072185249792,negative,1.0,Late Flight,1.0,United,,danklein2112,,0,"@united flight UA1459 sitting at newark waiting for a gate, seriously??? #threehoursLate Flight",,2015-02-21 19:05:18 -0800,,
9709,569703468736376832,negative,1.0,Late Flight,0.6624,US Airways,,Mark_Shires,,0,"@USAirways - you kind of screwed my day up, at least it was outbound, but you did save it by stranding me in a @RenHotels @MarriottRewards",,2015-02-22 19:41:06 -0800,WITSEC League,Atlantic Time (Canada)
5714,568784239841431552,negative,1.0,Can't Tell,1.0,Southwest,,carlostopeca,,0,@SouthwestAir I have been loyal to Southwest from the beginning but very unhappy about your devaluation.,,2015-02-20 06:48:24 -0800,,
7013,569956617988345856,neutral,1.0,,,Delta,,AsthmaticNympho,,3,Why lord why“@JetBlue: Our fleet's on fleek. http://t.co/nlzS1Ehnee”,,2015-02-23 12:27:01 -0800, D(MD)V ✈️ NYC ✈️ Germany,Eastern Time (US & Canada)
7705,569330782537437184,positive,1.0,,,Delta,,MitFein,,0,@JetBlue thanks for bringing my son home to me.,,2015-02-21 19:00:10 -0800,"Sands Point, NY",Mid-Atlantic
4939,569626389944659970,negative,1.0,Late Flight,0.6675,Southwest,,cvalenzuelaSD,,0,@SouthwestAir we've been at the gate a long time. We're gonna miss our connection at MDW. Ack! http://t.co/qRXvZFrD1Z,,2015-02-22 14:34:49 -0800,,Pacific Time (US & Canada)
5817,568574960035360768,negative,1.0,Bad Flight,1.0,Southwest,,John_Corl,,0,@SouthwestAir and now no wifi??? Come on.,,2015-02-19 16:56:48 -0800,"Rochester, NY",Quito
